USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         654  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.1.0]
root         658  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.2.0]
root         659  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.3.0]
root         661  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.1]
root         665  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.1.1]
root         666  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.2.1]
root         669  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.3.1]
root         671  0.0  0.0      0     0 ?        S    09:44   0:00 [sdma0]
root         674  0.0  0.0      0     0 ?        S    09:44   0:00 [sdma1]
root         675  0.0  0.0      0     0 ?        S    09:44   0:00 [uvd]
root         682  0.0  0.0      0     0 ?        S    09:44   0:00 [vce0]
root         683  0.0  0.1 317952 12476 ?        Ssl  09:44   0:00 /usr/sbin/ModemManager
root         687  0.0  0.0      0     0 ?        S    09:44   0:00 [vce1]
root         760  0.0  0.0      0     0 ?        I<   09:44   0:00 [amdgpu-reset-de]
root         782  0.0  0.0      0     0 ?        I    09:44   0:02 [kworker/3:3-cgroup_destroy]
root         785  0.0  0.3 118084 23296 ?        Ssl  09:44   0:00 /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
root         793  0.0  0.1  72620 13696 ?        Ss   09:44   0:00 /usr/sbin/cupsd -l
root         803  0.0  0.1 241520  8832 ?        Ssl  09:44   0:00 /usr/sbin/gdm3
root         816  0.0  0.0      0     0 ?        S    09:44   0:00 [gfx]
root         817  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.0]
root         818  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.1]
root         819  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.2]
root         820  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.3]
root         821  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.4]
root         822  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.5]
root         823  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.6]
root         824  0.0  0.0      0     0 ?        S    09:44   0:00 [comp_1.0.7]
root         825  0.0  0.0      0     0 ?        S    09:44   0:00 [sdma0]
root         826  0.0  0.0      0     0 ?        S    09:44   0:00 [sdma1]
root        1147  0.0  0.1 242724  9088 ?        Ssl  09:44   0:01 /usr/libexec/upowerd
root        1213  0.1  0.6 447160 47124 ?        Ssl  09:44   0:11 /usr/libexec/packagekitd
root        1450  0.0  0.1 172624 11520 ?        Ssl  09:44   0:00 /usr/sbin/cups-browsed
root        1689  0.0  0.0      0     0 ?        S<   09:45   0:00 [krfcommd]
root        4565  0.0  0.0   2792  1920 ?        Ss   09:47   0:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
root        4872  0.0  0.1 318360 11296 ?        Sl   09:48   0:00 gdm-session-worker [pam/gdm-password]
root        8610  0.0  0.0      0     0 ?        I    10:12   0:00 [kworker/2:0-events]
